cancer_type,table_key,table_name_cn,tag_id,tag_name,field_key,annotation_scope,created_at,description,description_source
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,1649,下次住院时间,atom_a11e06053d84,structured,2026-06-01,患者下次住院的时间记录,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,1375,下次化疗日期,atom_2cbfed66f7a7,structured,2026-05-30,患者计划下次化疗的日期,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,1270,下次治疗日期,atom_0af91976ae25,structured,2026-05-30,记录下一次治疗的日期,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,1600,下次治疗时间,atom_d7c79eb2628b,structured,2026-06-01,下一次治疗的计划时间,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,282,事件发生日期,event_date,structured,2026-05-08,事件发生日期,original
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,281,事件类型,event_type,structured,2026-05-08,事件类型代码,original
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,283,事件详细描述,event_description,structured,2026-05-08,事件详细描述,original
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,2341,入组评估,入组评估,structured,2026-06-02,患者入组时的评估情况,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,1407,复诊日期,atom_be114cc1a4c2,structured,2026-05-30,患者复诊就医的日期,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,1733,复诊时间,atom_e0a75d27a169,structured,2026-06-01,患者复诊就诊的时间记录,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,287,是否原发病灶事件,is_primary_tumor,structured,2026-05-08,是否原发病灶事件,original
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,766,病程阶段,ts_stage_course,structured,2026-05-28,表示肿瘤病程所处阶段,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,857,诊疗阶段状态（初诊 / 治疗中 / 随访 / 失访 / 死亡）,304d375736089ceb,structured,2026-05-30,患者所处的诊疗阶段状态,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,2007,随访医嘱,atom_a9f0cea83c79,structured,2026-06-01,记录随访相关医嘱内容,generated
(跨癌种),ods_onc_milestones,肿瘤里程碑事件表,1687,随访计划,atom_3d3f703f737c,structured,2026-06-01,记录患者后续随访安排,generated
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2208,ER 表达,atom_30724af8297c,structured,2026-06-01,"雌激素受体表达检测结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,1498,HER2 FISH结果,atom_8e0be363c615,structured,2026-05-30,"HER2基因FISH检测结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,1670,HER2平均值,atom_89f9855fd576,structured,2026-06-01,"HER2检测结果的平均数值。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2219,免疫组化标记物列表,atom_7d5c5ced5354,structured,2026-06-01,记录免疫组化检测的标记物,generated
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2267,分子检测,分子检测,structured,2026-06-02,记录分子检测项目或结果信息,generated
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2177,右乳Ki-67百分比,atom_73d0be8d78d6,structured,2026-06-01,"右乳Ki-67表达百分比。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2300,实验结果,实验结果,structured,2026-06-02,"分子检测实验的结果信息。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2176,左乳Ki-67百分比,atom_342697f71774,structured,2026-06-01,"左乳Ki-67检测百分比。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,220,拷贝数,copy_number,structured,2026-05-08,"拷贝数。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2287,检测位点,检测位点,structured,2026-06-02,分子检测的具体基因或突变位点,generated
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2297,检测内容,检测内容,structured,2026-06-02,本次分子检测的项目内容,generated
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2309,检测平台,检测平台,structured,2026-06-02,分子检测所使用的平台名称,generated
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,2333,检测指标,检测指标,structured,2026-06-02,分子检测的具体指标名称,generated
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,216,检测方法,test_method,structured,2026-05-08,检测方法,original
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,1734,检测结果,atom_77b9b1d17209,structured,2026-06-01,"分子检测项目的结果信息。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,214,检测靶点/基因名,target_name,structured,2026-05-08,检测靶点/基因名,original
(跨癌种),ods_onc_molecular_test_detail,分子检测明细表,221,表达评分/比例,expression_score,structured,2026-05-08,"表达评分/比例。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_outcomes,结局评估表,272,复发/转移类型,recurrence_type,structured,2026-05-08,复发/转移类型,original
(跨癌种),ods_onc_outcomes,结局评估表,273,复发/转移部位,recurrence_site,structured,2026-05-08,复发/转移部位,original
(跨癌种),ods_onc_outcomes,结局评估表,271,复发日期,recurrence_date,structured,2026-05-08,复发日期,original
(跨癌种),ods_onc_outcomes,结局评估表,270,是否复发,recurrence_flag,structured,2026-05-08,是否复发,original
(跨癌种),ods_onc_outcomes,结局评估表,269,最佳总疗效 (BOR),best_response,structured,2026-05-08,最佳总疗效 (BOR),original
(跨癌种),ods_onc_outcomes,结局评估表,277,最后随访时间,last_follow_up,structured,2026-05-08,最后随访时间,original
(跨癌种),ods_onc_outcomes,结局评估表,276,死亡日期,death_date,structured,2026-05-08,死亡日期,original
(跨癌种),ods_onc_outcomes,结局评估表,275,生存状态,survival_status,structured,2026-05-08,生存状态,original
(跨癌种),ods_onc_outcomes,结局评估表,274,疾病进展日期,progression_date,structured,2026-05-08,疾病进展日期,original
(跨癌种),ods_onc_outcomes,结局评估表,264,评估日期,eval_date,structured,2026-05-08,评估日期,original
(跨癌种),ods_onc_outcomes,结局评估表,265,评估标准,eval_standard,structured,2026-05-08,评估标准,original
(跨癌种),ods_onc_outcomes,结局评估表,268,阶段性疗效评估,overall_response,structured,2026-05-08,阶段性疗效评估,original
(跨癌种),ods_onc_outcomes,结局评估表,267,非靶病灶状态,non_target_status,structured,2026-05-08,非靶病灶状态,original
(跨癌种),ods_onc_outcomes,结局评估表,266,靶病灶长径总和,target_lesion_sum,structured,2026-05-08,"靶病灶长径总和。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_pathology_detail,病理报告明细表,2537,AE1/AE3,AE1/AE3,structured,2026-06-02,"AE1/AE3免疫组化检测结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_pathology_detail,病理报告明细表,2329,会诊切片,会诊切片,structured,2026-06-02,用于会诊的病理切片信息,generated
(跨癌种),ods_onc_pathology_detail,病理报告明细表,208,切缘情况,margin_status,structured,2026-05-08,切缘情况,original
(跨癌种),ods_onc_pathology_detail,病理报告明细表,2310,取材部位,取材部位,structured,2026-06-02,病理标本取材的具体部位,generated
(跨癌种),ods_onc_pathology_detail,病理报告明细表,2170,右乳病理诊断,atom_1c6ece210b53,structured,2026-06-01,右侧乳腺的病理诊断结果,generated
(跨癌种),ods_onc_pathology_detail,病理报告明细表,1897,术中冰冻病理结果,atom_e7b9ba644d5b,structured,2026-06-01,术中冰冻切片病理诊断结果,generated
(跨癌种),ods_onc_pathology_detail,病理报告明细表,205,浸润深度描述,invasion_depth,structured,2026-05-08,"浸润深度描述。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_pathology_detail,病理报告明细表,207,清扫淋巴结总数,ln_total,structured,2026-05-08,"清扫淋巴结总数。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_onc_pathology_detail,病理报告明细表,2324,病理会诊咨询意见,病理会诊咨询意见,structured,2026-06-02,病理会诊形成的咨询意见,generated
(跨癌种),ods_onc_pathology_detail,病理报告明细表,2327,病理检测类型,病理检测类型,structured,2026-06-02,病理检查的具体检测类别,generated
(跨癌种),ods_onc_pathology_detail,病理报告明细表,2187,病理诊断-左乳,atom_4595d387d3cd,structured,2026-06-01,左乳病理诊断结果描述,generated
(跨癌种),ods_onc_pathology_detail,病理报告明细表,202,神经侵犯,is_pni,structured,2026-05-08,神经侵犯,original
(跨癌种),ods_onc_pathology_detail,病理报告明细表,2130,第二次ER表达百分比,atom_9e1718319a3a,structured,2026-06-01,"第二次检测的ER表达比例。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
